,t,NT,motivation,num
12862,28.08,40.0,high,9.0
12863,28.12,40.0,high,9.0
12864,28.16,40.0,high,9.0
12865,28.2,40.0,high,9.0
12866,28.24,40.0,high,9.0
12867,28.28,40.0,high,9.0
12868,28.32,40.0,high,9.0
12869,28.36,40.0,high,9.0
12870,28.4,40.0,high,9.0
12871,28.44,40.0,high,9.0
12872,28.48,40.0,high,9.0
12873,28.52,40.0,high,9.0
12874,28.56,40.0,high,9.0
12875,28.6,40.0,high,9.0
12876,28.64,40.0,high,9.0
12877,28.68,40.0,high,9.0
12878,28.72,40.0,high,9.0
12879,28.76,40.0,high,9.0
12880,28.8,40.0,high,9.0
12881,28.84,40.0,high,9.0
12882,28.88,40.0,high,9.0
12883,28.92,40.0,high,9.0
12884,28.96,40.0,high,9.0
12885,29.0,40.0,high,9.0
12886,29.04,40.0,high,9.0
12887,29.08,40.0,high,9.0
12888,29.12,41.0,high,9.0
12889,29.16,41.0,high,9.0
12890,29.2,41.0,high,9.0
12891,29.24,41.0,high,9.0
12892,29.28,41.0,high,9.0
12893,29.32,41.0,high,9.0
12894,29.36,41.0,high,9.0
12895,29.4,41.0,high,9.0
12896,29.44,41.0,high,9.0
12897,29.48,41.0,high,9.0
12898,29.52,41.0,high,9.0
12899,29.56,41.0,high,9.0
12900,29.6,41.0,high,9.0
12901,29.64,41.0,high,9.0
12902,29.68,41.0,high,9.0
12903,29.72,41.0,high,9.0
12904,29.76,41.0,high,9.0
12905,29.8,41.0,high,9.0
12906,29.84,41.0,high,9.0
12907,29.88,41.0,high,9.0
12908,29.92,41.0,high,9.0
12909,29.96,41.0,high,9.0
12910,30.0,41.0,high,9.0
12911,0.0,0.0,high,10.0
12912,0.04,0.0,high,10.0
12913,0.08,0.0,high,10.0
12914,0.12,0.0,high,10.0
12915,0.16,0.0,high,10.0
12916,0.2,0.0,high,10.0
12917,0.24,0.0,high,10.0
12918,0.28,0.0,high,10.0
12919,0.32,0.0,high,10.0
12920,0.36,0.0,high,10.0
12921,0.4,0.0,high,10.0
12922,0.44,0.0,high,10.0
12923,0.48,0.0,high,10.0
12924,0.52,0.0,high,10.0
12925,0.56,0.0,high,10.0
12926,0.6,1.0,high,10.0
12927,0.64,1.0,high,10.0
12928,0.68,1.0,high,10.0
12929,0.72,1.0,high,10.0
12930,0.76,1.0,high,10.0
12931,0.8,1.0,high,10.0
12932,0.84,1.0,high,10.0
12933,0.88,1.0,high,10.0
12934,0.92,1.0,high,10.0
12935,0.96,1.0,high,10.0
12936,1.0,1.0,high,10.0
12937,1.04,2.0,high,10.0
12938,1.08,2.0,high,10.0
12939,1.12,2.0,high,10.0
12940,1.16,2.0,high,10.0
12941,1.2,3.0,high,10.0
12942,1.24,3.0,high,10.0
12943,1.28,3.0,high,10.0
12944,1.32,3.0,high,10.0
12945,1.36,3.0,high,10.0
12946,1.4,3.0,high,10.0
12947,1.44,3.0,high,10.0
12948,1.48,3.0,high,10.0
12949,1.52,3.0,high,10.0
12950,1.56,3.0,high,10.0
12951,1.6,3.0,high,10.0
12952,1.64,3.0,high,10.0
12953,1.68,3.0,high,10.0
12954,1.72,3.0,high,10.0
12955,1.76,3.0,high,10.0
12956,1.8,3.0,high,10.0
12957,1.84,3.0,high,10.0
12958,1.88,4.0,high,10.0
12959,1.92,4.0,high,10.0
12960,1.96,4.0,high,10.0
12961,2.0,4.0,high,10.0
12962,2.04,4.0,high,10.0
12963,2.08,5.0,high,10.0
12964,2.12,5.0,high,10.0
12965,2.16,5.0,high,10.0
12966,2.2,5.0,high,10.0
12967,2.24,5.0,high,10.0
12968,2.28,5.0,high,10.0
12969,2.32,5.0,high,10.0
12970,2.36,5.0,high,10.0
12971,2.4,6.0,high,10.0
12972,2.44,6.0,high,10.0
12973,2.48,6.0,high,10.0
12974,2.52,6.0,high,10.0
12975,2.56,6.0,high,10.0
12976,2.6,6.0,high,10.0
12977,2.64,6.0,high,10.0
12978,2.68,6.0,high,10.0
12979,2.72,6.0,high,10.0
12980,2.76,6.0,high,10.0
12981,2.8,6.0,high,10.0
12982,2.84,6.0,high,10.0
12983,2.88,7.0,high,10.0
12984,2.92,7.0,high,10.0
12985,2.96,7.0,high,10.0
12986,3.0,7.0,high,10.0
12987,3.04,7.0,high,10.0
12988,3.08,7.0,high,10.0
12989,3.12,7.0,high,10.0
12990,3.16,7.0,high,10.0
12991,3.2,7.0,high,10.0
12992,3.24,7.0,high,10.0
12993,3.28,7.0,high,10.0
12994,3.32,7.0,high,10.0
12995,3.36,7.0,high,10.0
12996,3.4,8.0,high,10.0
12997,3.44,8.0,high,10.0
12998,3.48,8.0,high,10.0
12999,3.52,8.0,high,10.0
13000,3.56,8.0,high,10.0
13001,3.6,8.0,high,10.0
13002,3.64,8.0,high,10.0
13003,3.68,8.0,high,10.0
13004,3.72,8.0,high,10.0
13005,3.76,8.0,high,10.0
13006,3.8,8.0,high,10.0
13007,3.84,8.0,high,10.0
13008,3.88,8.0,high,10.0
13009,3.92,8.0,high,10.0
13010,3.96,8.0,high,10.0
13011,4.0,8.0,high,10.0
13012,4.04,8.0,high,10.0
13013,4.08,8.0,high,10.0
13014,4.12,8.0,high,10.0
13015,4.16,8.0,high,10.0
13016,4.2,8.0,high,10.0
13017,4.24,8.0,high,10.0
13018,4.28,8.0,high,10.0
13019,4.32,8.0,high,10.0
13020,4.36,8.0,high,10.0
13021,4.4,8.0,high,10.0
13022,4.44,8.0,high,10.0
13023,4.48,8.0,high,10.0
13024,4.52,8.0,high,10.0
13025,4.56,9.0,high,10.0
13026,4.6,9.0,high,10.0
13027,4.64,9.0,high,10.0
13028,4.68,9.0,high,10.0
13029,4.72,9.0,high,10.0
13030,4.76,9.0,high,10.0
13031,4.8,9.0,high,10.0
13032,4.84,9.0,high,10.0
13033,4.88,9.0,high,10.0
13034,4.92,9.0,high,10.0
13035,4.96,9.0,high,10.0
13036,5.0,9.0,high,10.0
13037,5.04,9.0,high,10.0
13038,5.08,10.0,high,10.0
13039,5.12,10.0,high,10.0
13040,5.16,10.0,high,10.0
13041,5.2,10.0,high,10.0
13042,5.24,10.0,high,10.0
13043,5.28,10.0,high,10.0
13044,5.32,10.0,high,10.0
13045,5.36,10.0,high,10.0
13046,5.4,10.0,high,10.0
13047,5.44,10.0,high,10.0
13048,5.48,10.0,high,10.0
13049,5.52,10.0,high,10.0
13050,5.56,10.0,high,10.0
13051,5.6,10.0,high,10.0
13052,5.64,10.0,high,10.0
13053,5.68,11.0,high,10.0
13054,5.72,11.0,high,10.0
13055,5.76,11.0,high,10.0
13056,5.8,11.0,high,10.0
13057,5.84,11.0,high,10.0
13058,5.88,11.0,high,10.0
13059,5.92,11.0,high,10.0
13060,5.96,11.0,high,10.0
13061,6.0,11.0,high,10.0
13062,6.04,11.0,high,10.0
13063,6.08,11.0,high,10.0
13064,6.12,11.0,high,10.0
13065,6.16,11.0,high,10.0
13066,6.2,11.0,high,10.0
13067,6.24,11.0,high,10.0
13068,6.28,11.0,high,10.0
13069,6.32,11.0,high,10.0
13070,6.36,11.0,high,10.0
13071,6.4,11.0,high,10.0
13072,6.44,11.0,high,10.0
13073,6.48,11.0,high,10.0
13074,6.52,12.0,high,10.0
13075,6.56,12.0,high,10.0
13076,6.6,12.0,high,10.0
13077,6.64,12.0,high,10.0
13078,6.68,13.0,high,10.0
13079,6.72,13.0,high,10.0
13080,6.76,13.0,high,10.0
13081,6.8,13.0,high,10.0
13082,6.84,13.0,high,10.0
13083,6.88,13.0,high,10.0
13084,6.92,13.0,high,10.0
13085,6.96,13.0,high,10.0
13086,7.0,13.0,high,10.0
13087,7.04,13.0,high,10.0
13088,7.08,13.0,high,10.0
13089,7.12,13.0,high,10.0
13090,7.16,13.0,high,10.0
13091,7.2,13.0,high,10.0
13092,7.24,13.0,high,10.0
13093,7.28,13.0,high,10.0
13094,7.32,13.0,high,10.0
13095,7.36,13.0,high,10.0
13096,7.4,13.0,high,10.0
13097,7.44,13.0,high,10.0
13098,7.48,13.0,high,10.0
13099,7.52,14.0,high,10.0
13100,7.56,14.0,high,10.0
13101,7.6,14.0,high,10.0
13102,7.64,14.0,high,10.0
13103,7.68,14.0,high,10.0
13104,7.72,14.0,high,10.0
13105,7.76,14.0,high,10.0
13106,7.8,14.0,high,10.0
13107,7.84,14.0,high,10.0
13108,7.88,14.0,high,10.0
13109,7.92,14.0,high,10.0
13110,7.96,14.0,high,10.0
13111,8.0,14.0,high,10.0
13112,8.04,14.0,high,10.0
13113,8.08,14.0,high,10.0
13114,8.12,14.0,high,10.0
13115,8.16,14.0,high,10.0
13116,8.2,14.0,high,10.0
13117,8.24,14.0,high,10.0
13118,8.28,14.0,high,10.0
13119,8.32,14.0,high,10.0
13120,8.36,14.0,high,10.0
13121,8.4,14.0,high,10.0
13122,8.44,14.0,high,10.0
13123,8.48,14.0,high,10.0
13124,8.52,14.0,high,10.0
13125,8.56,14.0,high,10.0
13126,8.6,14.0,high,10.0
13127,8.64,14.0,high,10.0
13128,8.68,14.0,high,10.0
13129,8.72,14.0,high,10.0
13130,8.76,14.0,high,10.0
13131,8.8,15.0,high,10.0
13132,8.84,15.0,high,10.0
13133,8.88,15.0,high,10.0
13134,8.92,15.0,high,10.0
13135,8.96,15.0,high,10.0
13136,9.0,15.0,high,10.0
13137,9.04,15.0,high,10.0
13138,9.08,15.0,high,10.0
13139,9.12,15.0,high,10.0
13140,9.16,15.0,high,10.0
13141,9.2,15.0,high,10.0
13142,9.24,15.0,high,10.0
13143,9.28,15.0,high,10.0
13144,9.32,15.0,high,10.0
13145,9.36,15.0,high,10.0
13146,9.4,15.0,high,10.0
13147,9.44,15.0,high,10.0
13148,9.48,15.0,high,10.0
13149,9.52,15.0,high,10.0
13150,9.56,15.0,high,10.0
13151,9.6,15.0,high,10.0
13152,9.64,15.0,high,10.0
13153,9.68,16.0,high,10.0
13154,9.72,16.0,high,10.0
13155,9.76,16.0,high,10.0
13156,9.8,16.0,high,10.0
13157,9.84,16.0,high,10.0
13158,9.88,16.0,high,10.0
13159,9.92,16.0,high,10.0
13160,9.96,16.0,high,10.0
13161,10.0,16.0,high,10.0
13162,10.04,16.0,high,10.0
13163,10.08,17.0,high,10.0
13164,10.12,17.0,high,10.0
13165,10.16,17.0,high,10.0
13166,10.2,17.0,high,10.0
13167,10.24,17.0,high,10.0
13168,10.28,17.0,high,10.0
13169,10.32,17.0,high,10.0
13170,10.36,17.0,high,10.0
13171,10.4,17.0,high,10.0
13172,10.44,17.0,high,10.0
13173,10.48,17.0,high,10.0
13174,10.52,17.0,high,10.0
13175,10.56,17.0,high,10.0
13176,10.6,17.0,high,10.0
13177,10.64,17.0,high,10.0
13178,10.68,17.0,high,10.0
13179,10.72,17.0,high,10.0
13180,10.76,17.0,high,10.0
13181,10.8,17.0,high,10.0
13182,10.84,17.0,high,10.0
13183,10.88,17.0,high,10.0
13184,10.92,17.0,high,10.0
13185,10.96,17.0,high,10.0
13186,11.0,18.0,high,10.0
13187,11.04,18.0,high,10.0
13188,11.08,18.0,high,10.0
13189,11.12,18.0,high,10.0
13190,11.16,18.0,high,10.0
13191,11.2,18.0,high,10.0
13192,11.24,19.0,high,10.0
13193,11.28,19.0,high,10.0
13194,11.32,19.0,high,10.0
13195,11.36,19.0,high,10.0
13196,11.4,19.0,high,10.0
13197,11.44,19.0,high,10.0
13198,11.48,19.0,high,10.0
13199,11.52,19.0,high,10.0
13200,11.56,19.0,high,10.0
13201,11.6,19.0,high,10.0
13202,11.64,19.0,high,10.0
13203,11.68,19.0,high,10.0
13204,11.72,19.0,high,10.0
13205,11.76,19.0,high,10.0
13206,11.8,19.0,high,10.0
13207,11.84,19.0,high,10.0
13208,11.88,19.0,high,10.0
13209,11.92,20.0,high,10.0
13210,11.96,20.0,high,10.0
13211,12.0,20.0,high,10.0
13212,12.04,20.0,high,10.0
13213,12.08,20.0,high,10.0
13214,12.12,20.0,high,10.0
13215,12.16,20.0,high,10.0
13216,12.2,20.0,high,10.0
13217,12.24,20.0,high,10.0
13218,12.28,20.0,high,10.0
13219,12.32,20.0,high,10.0
13220,12.36,20.0,high,10.0
13221,12.4,20.0,high,10.0
13222,12.44,20.0,high,10.0
13223,12.48,20.0,high,10.0
13224,12.52,20.0,high,10.0
13225,12.56,20.0,high,10.0
13226,12.6,20.0,high,10.0
13227,12.64,20.0,high,10.0
13228,12.68,20.0,high,10.0
13229,12.72,20.0,high,10.0
13230,12.76,20.0,high,10.0
13231,12.8,20.0,high,10.0
13232,12.84,20.0,high,10.0
13233,12.88,20.0,high,10.0
13234,12.92,20.0,high,10.0
13235,12.96,20.0,high,10.0
13236,13.0,20.0,high,10.0
13237,13.04,20.0,high,10.0
13238,13.08,21.0,high,10.0
13239,13.12,21.0,high,10.0
13240,13.16,21.0,high,10.0
13241,13.2,21.0,high,10.0
13242,13.24,21.0,high,10.0
13243,13.28,21.0,high,10.0
13244,13.32,21.0,high,10.0
13245,13.36,21.0,high,10.0
13246,13.4,21.0,high,10.0
13247,13.44,21.0,high,10.0
13248,13.48,21.0,high,10.0
13249,13.52,21.0,high,10.0
13250,13.56,21.0,high,10.0
13251,13.6,21.0,high,10.0
13252,13.64,21.0,high,10.0
13253,13.68,21.0,high,10.0
13254,13.72,21.0,high,10.0
13255,13.76,21.0,high,10.0
13256,13.8,21.0,high,10.0
13257,13.84,21.0,high,10.0
13258,13.88,21.0,high,10.0
13259,13.92,22.0,high,10.0
13260,13.96,22.0,high,10.0
13261,14.0,22.0,high,10.0
13262,14.04,22.0,high,10.0
13263,14.08,22.0,high,10.0
13264,14.12,22.0,high,10.0
13265,14.16,22.0,high,10.0
13266,14.2,22.0,high,10.0
13267,14.24,22.0,high,10.0
13268,14.28,22.0,high,10.0
13269,14.32,22.0,high,10.0
13270,14.36,22.0,high,10.0
13271,14.4,22.0,high,10.0
13272,14.44,23.0,high,10.0
13273,14.48,23.0,high,10.0
13274,14.52,23.0,high,10.0
13275,14.56,23.0,high,10.0
13276,14.6,24.0,high,10.0
13277,14.64,24.0,high,10.0
13278,14.68,24.0,high,10.0
13279,14.72,24.0,high,10.0
13280,14.76,24.0,high,10.0
13281,14.8,24.0,high,10.0
13282,14.84,24.0,high,10.0
13283,14.88,24.0,high,10.0
13284,14.92,24.0,high,10.0
13285,14.96,24.0,high,10.0
13286,15.0,24.0,high,10.0
13287,15.04,24.0,high,10.0
13288,15.08,24.0,high,10.0
13289,15.12,24.0,high,10.0
13290,15.16,24.0,high,10.0
13291,15.2,24.0,high,10.0
13292,15.24,24.0,high,10.0
13293,15.28,24.0,high,10.0
13294,15.32,24.0,high,10.0
13295,15.36,24.0,high,10.0
13296,15.4,24.0,high,10.0
13297,15.44,24.0,high,10.0
13298,15.48,24.0,high,10.0
13299,15.52,24.0,high,10.0
13300,15.56,24.0,high,10.0
13301,15.6,24.0,high,10.0
13302,15.64,24.0,high,10.0
13303,15.68,24.0,high,10.0
13304,15.72,25.0,high,10.0
13305,15.76,25.0,high,10.0
13306,15.8,25.0,high,10.0
13307,15.84,25.0,high,10.0
13308,15.88,25.0,high,10.0
13309,15.92,25.0,high,10.0
13310,15.96,25.0,high,10.0
13311,16.0,25.0,high,10.0
13312,16.04,25.0,high,10.0
13313,16.08,25.0,high,10.0
13314,16.12,25.0,high,10.0
13315,16.16,25.0,high,10.0
13316,16.2,25.0,high,10.0
13317,16.24,25.0,high,10.0
13318,16.28,25.0,high,10.0
13319,16.32,25.0,high,10.0
13320,16.36,26.0,high,10.0
13321,16.4,26.0,high,10.0
13322,16.44,26.0,high,10.0
13323,16.48,26.0,high,10.0
13324,16.52,26.0,high,10.0
13325,16.56,26.0,high,10.0
13326,16.6,26.0,high,10.0
13327,16.64,26.0,high,10.0
13328,16.68,26.0,high,10.0
13329,16.72,26.0,high,10.0
13330,16.76,26.0,high,10.0
13331,16.8,27.0,high,10.0
13332,16.84,27.0,high,10.0
13333,16.88,27.0,high,10.0
13334,16.92,27.0,high,10.0
13335,16.96,27.0,high,10.0
13336,17.0,27.0,high,10.0
13337,17.04,27.0,high,10.0
13338,17.08,27.0,high,10.0
13339,17.12,27.0,high,10.0
13340,17.16,27.0,high,10.0
13341,17.2,27.0,high,10.0
13342,17.24,27.0,high,10.0
13343,17.28,27.0,high,10.0
13344,17.32,27.0,high,10.0
13345,17.36,27.0,high,10.0
13346,17.4,27.0,high,10.0
13347,17.44,27.0,high,10.0
13348,17.48,27.0,high,10.0
13349,17.52,27.0,high,10.0
13350,17.56,27.0,high,10.0
13351,17.6,27.0,high,10.0
13352,17.64,27.0,high,10.0
13353,17.68,27.0,high,10.0
13354,17.72,27.0,high,10.0
13355,17.76,27.0,high,10.0
13356,17.8,27.0,high,10.0
13357,17.84,27.0,high,10.0
13358,17.88,27.0,high,10.0
13359,17.92,27.0,high,10.0
13360,17.96,27.0,high,10.0
13361,18.0,28.0,high,10.0
13362,18.04,28.0,high,10.0
13363,18.08,28.0,high,10.0
13364,18.12,28.0,high,10.0
13365,18.16,28.0,high,10.0
13366,18.2,28.0,high,10.0
13367,18.24,28.0,high,10.0
13368,18.28,28.0,high,10.0
13369,18.32,28.0,high,10.0
13370,18.36,28.0,high,10.0
13371,18.4,28.0,high,10.0
13372,18.44,28.0,high,10.0
13373,18.48,28.0,high,10.0
13374,18.52,28.0,high,10.0
13375,18.56,28.0,high,10.0
13376,18.6,28.0,high,10.0
13377,18.64,28.0,high,10.0
13378,18.68,28.0,high,10.0
13379,18.72,28.0,high,10.0
13380,18.76,28.0,high,10.0
13381,18.8,28.0,high,10.0
13382,18.84,28.0,high,10.0
13383,18.88,28.0,high,10.0
13384,18.92,28.0,high,10.0
13385,18.96,28.0,high,10.0
13386,19.0,28.0,high,10.0
13387,19.04,28.0,high,10.0
13388,19.08,28.0,high,10.0
13389,19.12,28.0,high,10.0
13390,19.16,28.0,high,10.0
13391,19.2,28.0,high,10.0
13392,19.24,28.0,high,10.0
13393,19.28,28.0,high,10.0
13394,19.32,29.0,high,10.0
13395,19.36,29.0,high,10.0
13396,19.4,29.0,high,10.0
13397,19.44,29.0,high,10.0
13398,19.48,29.0,high,10.0
13399,19.52,29.0,high,10.0
13400,19.56,29.0,high,10.0
13401,19.6,29.0,high,10.0
13402,19.64,29.0,high,10.0
13403,19.68,29.0,high,10.0
13404,19.72,29.0,high,10.0
13405,19.76,29.0,high,10.0
13406,19.8,29.0,high,10.0
13407,19.84,29.0,high,10.0
13408,19.88,29.0,high,10.0
13409,19.92,29.0,high,10.0
13410,19.96,29.0,high,10.0
13411,20.0,29.0,high,10.0
13412,20.04,29.0,high,10.0
13413,20.08,29.0,high,10.0
13414,20.12,29.0,high,10.0
13415,20.16,29.0,high,10.0
13416,20.2,29.0,high,10.0
13417,20.24,29.0,high,10.0
13418,20.28,29.0,high,10.0
13419,20.32,29.0,high,10.0
13420,20.36,29.0,high,10.0
13421,20.4,29.0,high,10.0
13422,20.44,30.0,high,10.0
13423,20.48,30.0,high,10.0
13424,20.52,30.0,high,10.0
13425,20.56,30.0,high,10.0
13426,20.6,30.0,high,10.0
13427,20.64,30.0,high,10.0
13428,20.68,30.0,high,10.0
13429,20.72,30.0,high,10.0
13430,20.76,30.0,high,10.0
13431,20.8,30.0,high,10.0
13432,20.84,31.0,high,10.0
13433,20.88,31.0,high,10.0
13434,20.92,31.0,high,10.0
13435,20.96,31.0,high,10.0
13436,21.0,31.0,high,10.0
13437,21.04,31.0,high,10.0
13438,21.08,31.0,high,10.0
13439,21.12,31.0,high,10.0
13440,21.16,31.0,high,10.0
13441,21.2,31.0,high,10.0
13442,21.24,31.0,high,10.0
13443,21.28,31.0,high,10.0
13444,21.32,31.0,high,10.0
13445,21.36,31.0,high,10.0
13446,21.4,31.0,high,10.0
13447,21.44,31.0,high,10.0
13448,21.48,31.0,high,10.0
13449,21.52,31.0,high,10.0
13450,21.56,31.0,high,10.0
13451,21.6,31.0,high,10.0
13452,21.64,31.0,high,10.0
13453,21.68,31.0,high,10.0
13454,21.72,31.0,high,10.0
13455,21.76,31.0,high,10.0
13456,21.8,31.0,high,10.0
13457,21.84,31.0,high,10.0
13458,21.88,31.0,high,10.0
13459,21.92,31.0,high,10.0
13460,21.96,31.0,high,10.0
13461,22.0,31.0,high,10.0
13462,22.04,31.0,high,10.0
13463,22.08,31.0,high,10.0
13464,22.12,31.0,high,10.0
13465,22.16,32.0,high,10.0
13466,22.2,32.0,high,10.0
13467,22.24,32.0,high,10.0
13468,22.28,32.0,high,10.0
13469,22.32,32.0,high,10.0
13470,22.36,32.0,high,10.0
13471,22.4,32.0,high,10.0
13472,22.44,32.0,high,10.0
13473,22.48,32.0,high,10.0
13474,22.52,32.0,high,10.0
13475,22.56,32.0,high,10.0
13476,22.6,32.0,high,10.0
13477,22.64,32.0,high,10.0
13478,22.68,32.0,high,10.0
13479,22.72,32.0,high,10.0
13480,22.76,32.0,high,10.0
13481,22.8,32.0,high,10.0
13482,22.84,32.0,high,10.0
13483,22.88,33.0,high,10.0
13484,22.92,33.0,high,10.0
13485,22.96,33.0,high,10.0
13486,23.0,33.0,high,10.0
13487,23.04,33.0,high,10.0
13488,23.08,33.0,high,10.0
13489,23.12,33.0,high,10.0
13490,23.16,33.0,high,10.0
13491,23.2,33.0,high,10.0
13492,23.24,33.0,high,10.0
13493,23.28,33.0,high,10.0
13494,23.32,33.0,high,10.0
13495,23.36,33.0,high,10.0
13496,23.4,33.0,high,10.0
13497,23.44,33.0,high,10.0
13498,23.48,33.0,high,10.0
13499,23.52,33.0,high,10.0
13500,23.56,34.0,high,10.0
13501,23.6,34.0,high,10.0
13502,23.64,34.0,high,10.0
13503,23.68,34.0,high,10.0
13504,23.72,34.0,high,10.0
13505,23.76,34.0,high,10.0
13506,23.8,34.0,high,10.0
13507,23.84,34.0,high,10.0
13508,23.88,34.0,high,10.0
13509,23.92,35.0,high,10.0
13510,23.96,35.0,high,10.0
13511,24.0,35.0,high,10.0
13512,24.04,35.0,high,10.0
13513,24.08,35.0,high,10.0
13514,24.12,35.0,high,10.0
13515,24.16,35.0,high,10.0
13516,24.2,35.0,high,10.0
13517,24.24,36.0,high,10.0
13518,24.28,36.0,high,10.0
13519,24.32,36.0,high,10.0
13520,24.36,36.0,high,10.0
13521,24.4,36.0,high,10.0
13522,24.44,36.0,high,10.0
13523,24.48,36.0,high,10.0
13524,24.52,36.0,high,10.0
13525,24.56,36.0,high,10.0
13526,24.6,36.0,high,10.0
13527,24.64,36.0,high,10.0
13528,24.68,36.0,high,10.0
13529,24.72,36.0,high,10.0
13530,24.76,36.0,high,10.0
13531,24.8,36.0,high,10.0
13532,24.84,36.0,high,10.0
13533,24.88,36.0,high,10.0
13534,24.92,36.0,high,10.0
13535,24.96,36.0,high,10.0
13536,25.0,36.0,high,10.0
13537,25.04,36.0,high,10.0
13538,25.08,36.0,high,10.0
13539,25.12,36.0,high,10.0
13540,25.16,36.0,high,10.0
13541,25.2,36.0,high,10.0
13542,25.24,36.0,high,10.0
13543,25.28,36.0,high,10.0
13544,25.32,36.0,high,10.0
13545,25.36,36.0,high,10.0
13546,25.4,36.0,high,10.0
13547,25.44,36.0,high,10.0
13548,25.48,36.0,high,10.0
13549,25.52,36.0,high,10.0
13550,25.56,36.0,high,10.0
13551,25.6,36.0,high,10.0
13552,25.64,36.0,high,10.0
13553,25.68,36.0,high,10.0
13554,25.72,36.0,high,10.0
13555,25.76,36.0,high,10.0
13556,25.8,36.0,high,10.0
13557,25.84,36.0,high,10.0
13558,25.88,36.0,high,10.0
13559,25.92,36.0,high,10.0
13560,25.96,36.0,high,10.0
13561,26.0,36.0,high,10.0
13562,26.04,36.0,high,10.0
13563,26.08,36.0,high,10.0
13564,26.12,36.0,high,10.0
13565,26.16,37.0,high,10.0
13566,26.2,37.0,high,10.0
13567,26.24,37.0,high,10.0
13568,26.28,37.0,high,10.0
13569,26.32,37.0,high,10.0
13570,26.36,37.0,high,10.0
13571,26.4,37.0,high,10.0
13572,26.44,37.0,high,10.0
13573,26.48,37.0,high,10.0
13574,26.52,37.0,high,10.0
13575,26.56,37.0,high,10.0
13576,26.6,37.0,high,10.0
13577,26.64,37.0,high,10.0
13578,26.68,37.0,high,10.0
13579,26.72,37.0,high,10.0
13580,26.76,37.0,high,10.0
13581,26.8,37.0,high,10.0
13582,26.84,38.0,high,10.0
13583,26.88,38.0,high,10.0
13584,26.92,38.0,high,10.0
13585,26.96,38.0,high,10.0
13586,27.0,38.0,high,10.0
13587,27.04,38.0,high,10.0
13588,27.08,38.0,high,10.0
13589,27.12,38.0,high,10.0
13590,27.16,38.0,high,10.0
13591,27.2,38.0,high,10.0
13592,27.24,38.0,high,10.0
13593,27.28,38.0,high,10.0
13594,27.32,38.0,high,10.0
13595,27.36,38.0,high,10.0
13596,27.4,38.0,high,10.0
13597,27.44,38.0,high,10.0
13598,27.48,38.0,high,10.0
13599,27.52,38.0,high,10.0
13600,27.56,38.0,high,10.0
13601,27.6,38.0,high,10.0
13602,27.64,38.0,high,10.0
13603,27.68,38.0,high,10.0
13604,27.72,38.0,high,10.0
13605,27.76,38.0,high,10.0
13606,27.8,38.0,high,10.0
13607,27.84,38.0,high,10.0
13608,27.88,38.0,high,10.0
13609,27.92,38.0,high,10.0
13610,27.96,38.0,high,10.0
13611,28.0,39.0,high,10.0
13612,28.04,39.0,high,10.0
13613,28.08,39.0,high,10.0
13614,28.12,39.0,high,10.0
13615,28.16,39.0,high,10.0
13616,28.2,39.0,high,10.0
13617,28.24,39.0,high,10.0
13618,28.28,39.0,high,10.0
13619,28.32,39.0,high,10.0
13620,28.36,39.0,high,10.0
13621,28.4,39.0,high,10.0
13622,28.44,39.0,high,10.0
13623,28.48,39.0,high,10.0
13624,28.52,39.0,high,10.0
13625,28.56,39.0,high,10.0
13626,28.6,39.0,high,10.0
13627,28.64,39.0,high,10.0
13628,28.68,39.0,high,10.0
13629,28.72,39.0,high,10.0
13630,28.76,39.0,high,10.0
13631,28.8,39.0,high,10.0
13632,28.84,40.0,high,10.0
13633,28.88,40.0,high,10.0
13634,28.92,40.0,high,10.0
13635,28.96,40.0,high,10.0
13636,29.0,40.0,high,10.0
13637,29.04,40.0,high,10.0
13638,29.08,40.0,high,10.0
13639,29.12,40.0,high,10.0
13640,29.16,40.0,high,10.0
13641,29.2,40.0,high,10.0
13642,29.24,40.0,high,10.0
13643,29.28,40.0,high,10.0
13644,29.32,40.0,high,10.0
13645,29.36,40.0,high,10.0
13646,29.4,40.0,high,10.0
13647,29.44,40.0,high,10.0
13648,29.48,40.0,high,10.0
13649,29.52,40.0,high,10.0
13650,29.56,40.0,high,10.0
13651,29.6,40.0,high,10.0
13652,29.64,40.0,high,10.0
13653,29.68,40.0,high,10.0
13654,29.72,40.0,high,10.0
13655,29.76,40.0,high,10.0
13656,29.8,40.0,high,10.0
13657,29.84,40.0,high,10.0
13658,29.88,41.0,high,10.0
13659,29.92,41.0,high,10.0
13660,29.96,41.0,high,10.0
13661,30.0,41.0,high,10.0
13662,30.04,41.0,high,10.0
13663,30.08,41.0,high,10.0
13664,30.12,41.0,high,10.0
13665,30.16,41.0,high,10.0
13666,30.2,41.0,high,10.0
13667,30.24,41.0,high,10.0
13668,30.28,41.0,high,10.0
13669,30.32,41.0,high,10.0
13670,30.36,41.0,high,10.0
13671,30.4,41.0,high,10.0
13672,30.44,41.0,high,10.0
13673,30.48,41.0,high,10.0
13674,30.52,41.0,high,10.0
13675,30.56,41.0,high,10.0
13676,30.6,41.0,high,10.0
13677,30.64,41.0,high,10.0
13678,30.68,41.0,high,10.0
13679,30.72,41.0,high,10.0
13680,30.76,41.0,high,10.0
13681,30.8,41.0,high,10.0
13682,30.84,41.0,high,10.0
13683,30.88,41.0,high,10.0
